psraid,sample,lang,fips,state,cregion,density,usr,pial1,eminuse,intmob,pialql1,ql1a,qc1,smart1,pial2,pial3,pial4,pial5a,pial5b,pial5c,pial5d,pial5e,pial5f,pial6,pial7,pial8a,pial8b,pial8c,pial8d,pial9,pial10,pial11,pial12,SmartPhone,ql1,hh1,employ,par,sex,age,educ2,hisp,race,inc,income,reg,party,partyln,raceos,iphoneuse,hphoneuse,weight,standwt
100700,1,1,12021,12,3,2,S,1,1,1,1, , ,1,1,1,4,1,8,1,1,1,3,2,1999,2,2,2,1,1,1,1,1,1,1,1,3,2,2,78,4,2,1,99,1,1,1, , ,2,2,1,.32636800425641
100701,1,1,33009,33,1,1,R,1,1,1,1, , ,2,1,1,2,3,1,4,2,2,3,1,1980,1,1,1,1,1,1,1,1,2,1,4,3,2,1,56,8,2,1,5,2,1,1, , ,2,2,1.6875,.550746007182692
100704,1,1,42091,42,1,4,S,1,1,1,1, , ,1,1,1,1,3,3,3,1,2,3,1,1996,1,1,2,1,1,1,1,1,1,1,2,1,1,1,41,8,2,3,8,4,1,3,2, ,2,2,3.875,1.26467601649359
100721,1,1,29097,29,2,2,U,1,1,1,2,2, , ,1,1,4,4,4, ,2,8,2,2,1992,2,2,2,8,1,1,3,3,3,2,2,3,2,1,55,1,2,1,1,1,1,3,1, ,1,1,6.3125,2.06019802686859
100725,1,1,9001,9,1,4,U,1,1,2,1, , ,2,1,1,2,3,1,1,1,1,4,1,1980,1,2,2,2,1,1,1,1,2,1,1,3,2,2,79,8,2,1,6,3,1,3,2, ,2,2,1,.32636800425641
100729,1,1,27003,27,2,3,S,2,2,1,1, , ,2,2, , ,4,3,3,3,8,6, ,8888,2,2,2,1,3,1,1,1,2,1,2,3,2,2,99,3,2,2,99,9,1,4,2, ,2,2,2.65625,.866915011306089
100741,1,1,24031,24,3,4,U,1,1,1,1, , ,1,1,1,1,1,2,2,2,3,3,1,1999,2,1,2,1,1,1,2,1,1,1,1,1,1,2,36,6,2,2,6,3,1,3,9, ,2,2,2.3125,.754726009842948
100742,1,1,26163,26,2,5,S,1,1,1,1, , ,1,1,1,1,4,4,1,1,1,2,1,2001,1,2,2,1,1,1,1,1,1,1,3,2,2,1,18,3,2,1,99,4,3,1, , ,2,2,3.3125,1.08109401409936
100751,1,1,38035,38,2,1,U,1,1,2,1, , ,1,1,2,2,1,3,3,3,3,4, ,2004,2,2,2,2,2,1,1,1,1,1,2,2,2,1,65,4,2,1,6,3,1,3,1, ,2,2,1.6875,.550746007182692
100756,1,1,27053,27,2,5,S,1,1,1,1, , ,1,1,1,4,2,3,1,1,1,4,1,1993,2,2,2,2,1,1,1,1,1,1,2,3,2,1,77,6,2,1,7,4,1,3,2, ,2,2,1.5,.489552006384615
100757,1,1,19157,19,2,1,R,1,1,2,1, , ,2,1,1,4,1,1,4,1,1,4,2,2000,1,2,2,2,1,1,1,1,2,1,1,3,2,2,82,6,2,1,5,2,1,2, , ,2,2,1,.32636800425641
100760,1,1,47185,47,3,1,R,2,2,2,1, , ,2, , , ,1,1,1, , , , , , , , , , , , , ,2,1,2,3,2,1,79,4,2,1,8,4,1,3,9, ,2,2,1.5625,.50995000665064
100761,1,1,22033,22,3,4,S,1,2,1,1, , ,2,2, , ,1,2,1,1,1,1,1,1985,1,1,2,1,1,1,1,1,2,1,3,2,2,1,19,3,2,2,5,2,3,2, , ,2,2,3.15625,1.03009901343429
100770,1,1,18163,18,2,3,U,2,2,2,2,2, , , , , ,1,1, , , , , , , , , , , , , , ,3,2,2,3,2,2,62,1,2,2,99,9,1,2, , ,1,1,6.5625,2.14179002793269
100775,1,1,1051,1,3,2,S,2,1,1,1, , ,1,2, , ,1,4,4,4,4,4, ,2005,1,2,2,1,1,1,1,1,1,1,2,1,2,1,57,3,2,1,5,2,1,1, , ,2,2,2.1875,.713930009310896
100778,1,1,6059,6,4,5,S,1,1,2,2,2, , ,2, , ,1,1, ,1,1,6,2,1950,2,2,2,2,8,1,1,1,3,2,1,3,2,2,87,3,2,1,99,9,1,1, , ,1,1,3.625,1.18308401542949
100794,1,1,47187,47,3,2,S,1,1,1,1, , ,1,2, , ,2,4,2,2,2,6,1,2005,2,2,2,2,5,1,1,1,1,1,3,1,2,1,55,3,2,1,6,3,1,1, , ,2,2,2.75,.897512011705127
100796,1,1,41039,41,4,1,S,1,1,1,2,1, , ,1,1,2,3,1, ,1,1,2,1,1994,1,1,1,1,1,1,1,1,3,2,2,3,1,2,41,4,2,1,4,2,1,3,9, ,1,2,6.5625,2.14179002793269
100800,1,1,16079,16,4,1,R,1,1,1,1, , ,1,1,1,1,3,4,2,2,3,3,2,1998,2,2,2,1,1,1,2,1,1,1,2,1,1,2,42,4,2,1,6,3,1,1, , ,2,2,4.15625,1.3564670176907
100802,1,1,6067,6,4,4,S,2,2,2,1, , ,2, , , ,2,2,2, , , , , , , , , , , , , ,2,1,1,3,2,2,82,4,2,1,2,1,2,2, , ,2,2,1.125,.367164004788461
100805,1,1,6037,6,4,5,U,1,1,1,1, , ,1,1,1,2,1,2,1,1,1,1,1,2004,2,2,2,1,1,2,1,1,1,1,2,1,1,1,44,4,1,6,5,2,1,2, ,MEXICAN AMERICAN,2,2,4.625,1.5094520196859
100808,1,1,6037,6,4,5,S,2,2,1,1, , ,2,2, , ,1,1,1,3,3,4, ,2008,2,2,2,2,1,1,1,1,2,1,1,3,2,2,52,2,1,1,1,1,3,2, , ,2,2,2.21875,.724129009443909
100811,1,1,41029,41,4,1,S,1,1,1,1, , ,2,2, , ,1,1,3,1,1,6,2,2010,2,2,2,1,1,1,8,1,2,1,1,3,2,2,88,6,9,9,6,3,1,2, , ,2,2,1,.32636800425641
100813,1,1,53041,53,4,1,R,1,1,2,2,2, , ,1,2,2,1,1, ,1,2,2,2,1995,2,2,2,1,1,1,1,1,3,2,1,1,2,1,58,6,2,1,8,4,1,2, , ,1,1,1.625,.530348006916666
100820,1,1,6073,6,4,3,S,2,2,2,1, , ,2, , , ,9,9,4, , , , , , , , , , , , , ,2,1,1,3,2,1,32,2,2,2,99,9,3,3,9, ,2,2,2.3125,.754726009842948
100822,1,1,53033,53,4,4,U,1,1,1,1, , ,1,1,1,1,2,4,1,1,5,2,1,1991,1,8,2,1,1,2,1,1,1,1,2,1,1,2,48,8,2,1,8,4,1,2, , ,2,2,2.21875,.724129009443909
100825,1,1,6059,6,4,5,U,1,1,2,1, , ,2,2, , ,1,1,4,2,2,6,1,8888,2,2,2,1,1,1,1,1,2,1,2,3,2,2,69,4,2,1,99,9,1,2, , ,2,2,2.125,.693532009044871
100834,1,1,6037,6,4,5,U,1,1,1,1, , ,1,2, , ,4,4,1,1,1,1,1,2002,1,2,2,1,1,3,1,1,1,1,2,1,2,2,20,4,1,1,7,4,3,2, , ,2,2,4,1.30547201702564
100835,1,1,6037,6,4,5,U,1,1,1,1, , ,1,2, , ,4,1,1,1,1,3,1,2009,2,2,2,1,1,1,1,1,1,1,1,3,2,2,18,4,1,6,3,1,3,2, ,LATINO,2,2,2.5,.815920010641025
100836,1,1,6085,6,4,4,S,1,1,1,1, , ,1,1,1,1,1,4,1,1,1,3,1,1989,1,2,1,1,1,1,1,1,1,1,4,3,2,1,56,4,2,1,9,4,1,2, , ,2,2,3.0625,.999502013035255
100837,1,1,6075,6,4,5,U,1,1,2,1, , ,2,1,1,4,4,2,3,2,2,6,4,1995,2,2,2,2,1,8,1,1,2,1,2,3,2,2,73,8,2,1,99,4,1,2, , ,2,2,1.71875,.560945007315704
100844,1,1,8117,8,4,1,U,1,1,1,1, , ,1,1,1,1,4,1,4,4,2,4, ,1992,2,2,2,2,2,1,1,1,1,1,1,2,2,2,65,6,2,1,8,4,1,2, , ,2,2,1,.32636800425641
100856,1,1,6067,6,4,4,S,1,1,1,2,2, , ,2, , ,1,1, ,2,4,4,1,2005,2,1,2,2,3,2,1,1,3,2,1,3,2,1,70,4,2,1,4,2,3,2, , ,1,1,2.84375,.928109012104165
100859,1,1,53033,53,4,4,U,1,1,1,1, , ,1,1,1,1,1,3,1,1,1,3,1,1989,2,2,2,1,1,1,1,1,1,1,3,1,2,1,56,6,2,1,8,4,1,3,9, ,2,2,1.875,.611940007980768
100866,1,1,53009,53,4,1,R,1,1,2,1, , ,2,1,1,2,3,1,3,1,1,4,3,1985,1,2,1,1,3,1,1,1,2,1,1,1,2,2,63,7,2,1,3,1,1,3,2, ,2,2,1,.32636800425641
100867,1,1,6013,6,4,4,S,1,1,1,1, , ,1,1,1,1,1,1,1,1,1,3,1,8888,1,2,2,2,4,4,1,1,1,1,2,1,2,2,99,6,9,9,99,9,1,9,9, ,2,2,1.4375,.469154006118589
100871,1,1,41035,41,4,1,R,1,1,1,2,2, , ,1,1,2,1,1, ,1,2,2,1,1997,1,2,2,1,1,1,1,1,3,2,2,3,2,2,54,3,2,1,3,1,1,2, , ,1,1,6.5625,2.14179002793269
100872,1,1,6001,6,4,5,S,1,1,1,1, , ,1,1,1,2,3,3,4,3,3,3, ,1980,2,2,2,1,2,1,1,1,1,1,2,3,2,2,73,6,2,3,99,4,1,1, , ,2,2,2.8125,.917910011971153
100896,1,1,41053,41,4,1,U,1,1,1,1, , ,1,1,1,2,3,4,2,1,2,4,2,2000,2,2,2,2,1,1,1,1,1,1,2,3,2,2,34,6,2,1,9,4,1,1, , ,2,2,2.53125,.826119010774037
100897,1,1,6037,6,4,5,U,1,1,1,1, , ,1,1,1,2,3,4,2,2,3,4,1,2005,2,2,2,2,1,1,1,1,1,1,1,3,2,2,78,4,2,1,7,4,1,1, , ,2,2,1.3125,.428358005586538
100899,1,1,6059,6,4,5,U,1,1,1,1, , ,1,1,1,2,3,2,1,1,3,4,1,1993,1,2,2,1,2,1,1,1,1,1,4,1,1,1,49,5,1,1,6,3,1,1, , ,2,2,4.53125,1.47885501928686
100908,1,1,53073,53,4,1,S,2,1,2,1, , ,2,2, , ,1,3,3,3,2,3, ,2006,2,2,2,1,1,1,1,1,2,1,3,1,2,1,46,6,2,1,6,3,1,1, , ,2,2,1.6875,.550746007182692
100911,1,1,6037,6,4,5,U,1,1,1,1, , ,1,1,1,1,2,2,2,1,1,3,1,1990,1,2,1,1,1,1,1,1,1,1,1,1,2,2,68,4,2,1,7,4,1,2, , ,2,2,1.3125,.428358005586538
100914,1,1,53011,53,4,3,U,1,1,1,1, , ,1,1,1,2,2,3,2,2,2,4,1,1989,2,9,2,2,1,1,1,1,1,1,2,3,2,1,69,4,2,1,4,2,1,3,1, ,2,2,2.0625,.673134008778845
100925,1,1,12101,12,3,3,S,1,1,1,1, , ,2,2, , ,1,1,1,3,4,4, ,1995,2,2,2,2,1,1,1,1,2,1,2,3,2,2,67,5,2,1,99,2,3,3,9, ,2,2,1.65625,.540547007049679
100932,1,1,24045,24,3,2,S,1,1,1,1, , ,1,1,1,4,2,1,3,3,2,4, ,8888,2,2,2,2,8,1,1,1,1,1,1,3,2,2,79,8,2,1,6,3,1,3,9, ,2,2,1,.32636800425641
100937,1,1,21191,21,3,1,S,2,2,2,2,1, , , , , ,1,1, , , , , , , , , , , , , , ,3,2,3,3,2,2,64,3,2,1,3,1,1,2, , ,1,2,5.25,1.71343202234615
100961,1,1,42079,42,1,3,S,1,1,2,1, , ,2,1,2,1,2,3,3,6,6,4, ,2000,2,2,2,2,8,1,8,1,2,1,1,2,2,1,83,3,2,1,99,9,1,2, , ,2,2,1.59375,.520149006783653
100967,1,1,39077,39,2,2,R,2,2,2,2,1, , , , , ,4,2, , , , , , , , , , , , , , ,3,2,2,3,1,2,23,1,2,1,3,1,3,4,9, ,1,2,3.75,1.22388001596154
100970,1,1,12061,12,3,2,S,1,1,1,1, , ,1,1,1,1,2,1,2,3,3,4, ,2001,1,2,2,2,1,1,1,1,1,1,2,2,2,1,57,3,2,1,3,1,1,3,1, ,2,2,2.1875,.713930009310896
100971,1,1,51013,51,3,5,U,1,1,2,2,2, , ,1,1,2,1,1, ,1,1,2,2,2013,1,2,2,1,1,1,1,1,3,2,1,3,2,1,64,8,2,1,2,1,1,2, , ,1,1,2.1875,.713930009310896
100974,1,1,51095,51,3,3,S,1,1,1,1, , ,1,1,1,1,1,4,1,1,1,6,1,1996,1,2,2,2,1,1,1,1,1,1,5,1,2,1,58,8,2,1,9,4,1,3,2, ,2,2,1.71875,.560945007315704
100975,1,1,26099,26,2,4,S,1,2,2,2,2, , , , , ,3,1, , , , , , , , , , , , , , ,3,2,1,3,2,2,78,3,2,1,4,2,1,3,1, ,1,1,3.03125,.989303012902242
100976,1,1,13135,13,3,4,S,1,1,1,1, , ,1,1,1,1,4,4,4,4,4,6, ,1995,1,2,2,2,8,8,1,1,1,1,3,1,2,1,57,4,2,1,5,2,1,3,1, ,2,2,2.84375,.928109012104165
100981,1,1,25017,25,1,4,S,1,1,1,1, , ,1,1,1,1,3,3,3,3,3,4, ,1990,2,2,2,2,1,1,1,1,1,1,2,1,2,1,43,8,2,1,8,4,1,3,2, ,2,2,2.375,.775124010108973
100991,1,1,26155,26,2,2,S,1,1,1,1, , ,1,1,1,2,4,4,4,4,4,4, ,1990,1,1,1,1,1,1,2,1,1,1,3,1,2,2,53,9,2,1,6,3,1,3,9, ,2,2,2.40625,.785323010241986
100998,1,1,51550,51,3,3,S,1,1,1,1, , ,1,2, , ,1,3,1,1,1,3,1,1990,2,2,2,2,1,1,1,1,1,1,2,3,2,1,54,8,2,2,7,4,1,2, , ,2,2,1.8125,.591542007714743
101003,1,1,18169,18,2,1,R,2,2,2,1, , ,2, , , ,3,2,4, , , , , , , , , , , , , ,2,1,1,2,2,2,72,4,2,1,3,1,1,3,1, ,2,2,1,.32636800425641
101006,1,1,54025,54,3,1,R,1,1,1,1, , ,2,1,1,2,2,1,4,3,3,4, ,1989,1,1,2,1,1,1,1,1,2,1,2,3,1,2,50,3,2,1,4,2,1,2, , ,2,2,2.5,.815920010641025
101013,1,1,12017,12,3,2,R,1,1,1,1, , ,2,1,1,2,1,1,2,1,1,4,2,1990,2,2,2,8,1,1,1,1,2,1,2,3,2,1,75,7,2,1,99,9,1,9,9, ,2,2,1.03125,.336567004389423
101014,1,1,39057,39,2,3,U,1,1,1,2,2, , ,1,1,4,2,3, ,1,4,1,1,1995,1,2,1,1,1,1,2,1,3,2,1,3,2,1,62,4,2,1,7,4,1,3,9, ,1,1,3.21875,1.05049701370032
101030,1,1,26093,26,2,2,S,1,1,1,2,1, , ,2, , ,4,3, ,3,3,6, ,1995,2,2,2,2,4,9,2,1,3,2,2,1,1,2,99,6,2,1,3,1,1,3,9, ,1,2,2.09375,.683333008911858
101032,1,1,54005,54,3,1,S,2,2,2,2,1, , , , , ,2,1, , , , , , , , , , , , , , ,3,2,2,3,2,2,73,3,2,9,4,2,1,2, , ,1,2,2.875,.938308012237178
101033,1,1,39061,39,2,4,S,1,1,2,2,2, , ,2, , ,1,2, ,3,3,3, ,2010,2,2,2,8,2,1,1,3,3,2,1,3,2,2,68,8,2,1,1,1,1,3,9, ,1,1,1.9375,.632338008246794
101034,1,1,37167,37,3,2,R,1,1,2,1, , ,2,1,1,4,2,1,4,4,3,2, ,2009,1,2,2,1,1,1,2,2,2,1,2,3,2,2,69,1,2,1,99,9,1,1, , ,2,2,1.8125,.591542007714743
101042,1,1,39171,39,2,1,R,1,1,2,2,1, , ,2, , ,2,1, ,4,4,4, ,7777,2,2,2,2,3,2,2,2,3,2,2,1,2,1,49,8,2,1,99,9,1,3,1, ,1,2,2.21875,.724129009443909
101043,1,1,33017,33,1,2,S,1,1,2,1, , ,2,1,1,3,2,2,3,2,2,2,1,2005,1,2,1,1,1,1,1,1,2,1,3,2,2,2,60,4,2,1,4,2,1,1, , ,2,2,2.71875,.887313011572114
101050,1,1,42045,42,1,5,S,1,1,1,1, , ,1,1,1,1,3,4,1,1,1,3,1,1994,1,1,2,1,1,1,1,1,1,1,4,1,1,2,34,6,2,1,6,3,2,2, , ,2,2,5.1875,1.69303402208013
101051,1,1,25009,25,1,4,S,1,1,2,2,1, , ,1,1,2,4,4, ,2,1,4,2,1998,1,1,1,1,4,3,2,2,3,2,2,3,2,1,29,6,2,1,1,1,3,3,2, ,1,2,4.28125,1.39726301822275
101055,1,1,18021,18,2,1,S,1,1,2,1, , ,2,1,1,1,3,3,2,2,3,4,1,1997,2,2,2,1,1,1,3,3,2,1,2,9,2,1,55,3,2,1,99,9,1,3,9, ,2,2,2.15625,.703731009177884
101056,1,1,39013,39,2,2,S,2,2,2,1, , ,2, , , ,3,3,3, , , , , , , , , , , , , ,2,1,1,3,2,1,87,3,2,1,2,1,1,3,1, ,2,2,1.25,.407960005320512
101057,1,1,39061,39,2,4,S,1,1,1,1, , ,1,1,1,1,2,4,1,1,2,2,1,2001,1,2,2,1,1,1,2,1,1,1,3,1,1,2,31,5,2,1,7,4,1,1, , ,2,2,6.5625,2.14179002793269
101062,1,1,12105,12,3,2,S,1,1,1,1, , ,1,1,2,1,3,4,3,3,3,4, ,8888,2,2,2,1,2,1,2,1,1,1,2,1,2,2,66,6,2,1,6,3,1,1, , ,2,2,1.1875,.387562005054487
101067,1,1,37097,37,3,2,S,1,1,1,1, , ,1,1,1,1,1,1,1,1,1,3,3,1991,1,2,2,1,1,1,1,1,1,1,2,1,2,2,70,6,2,1,9,4,1,3,1, ,2,2,1.1875,.387562005054487
101069,1,1,24015,24,3,2,S,1,1,2,1, , ,2,1,1,3,2,1,1,1,1,4,1,2000,2,2,2,2,1,1,2,1,2,1,3,3,1,2,54,6,2,1,7,4,1,3,1, ,2,2,2.25,.734328009576922
101072,1,1,39039,39,2,1,R,1,1,2,1, , ,2,1,1,2,1,1,1,1,1,1,2,8888,1,2,2,2,1,1,1,1,2,1,2,3,2,2,53,5,2,1,99,4,1,9,9, ,2,2,2.75,.897512011705127
101074,1,1,54049,54,3,2,R,1,1,1,1, , ,1,1,1,2,4,1,1,4,4,4, ,1997,1,1,1,1,1,1,3,1,1,1,2,1,2,2,48,7,2,1,7,4,1,3,9, ,2,2,1.78125,.58134300758173
101085,1,1,23007,23,1,1,R,1,1,1,1, , ,2,1,1,4,3,1,3,2,2,4,2,1999,1,2,2,2,1,1,1,1,2,1,2,3,2,2,66,6,2,1,99,3,1,2, , ,2,2,1.3125,.428358005586538
101089,1,1,36103,36,1,4,S,1,1,1,1, , ,1,1,1,1,2,4,1,1,2,1,2,2002,1,1,1,1,1,1,2,1,1,1,2,2,1,2,26,3,2,1,4,2,3,3,2, ,2,2,4.0625,1.32587001729166
101096,1,1,36059,36,1,5,S,1,1,1,1, , ,1,1,1,1,1,3,1,1,2,4,1,1996,1,2,2,1,2,1,1,1,1,1,2,1,1,1,55,6,2,1,9,4,3,1, , ,2,2,1.9375,.632338008246794
101101,1,1,39169,39,2,2,R,1,1,1,1, , ,1,1,1,2,1,3,1,1,1,2,1,1999,1,2,1,1,1,1,1,1,1,1,2,3,1,2,25,4,2,4,2,1,1,2, , ,2,2,6.5625,2.14179002793269
101106,1,1,33017,33,1,2,S,1,1,1,1, , ,1,1,1,1,2,2,5,5,1,1,2,1992,2,1,2,1,1,1,1,1,1,1,1,3,2,1,72,8,2,1,5,2,1,5,9, ,2,2,1,.32636800425641
101109,1,1,26163,26,2,5,U,1,1,2,2,2, , ,1,1,2,2,2, ,2,2,4,2,1995,2,2,2,2,2,1,1,1,3,2,1,3,2,2,74,3,2,2,3,1,1,2, , ,1,1,4.28125,1.39726301822275
101113,1,1,36061,36,1,5,U,1,1,1,1, , ,1,1,1,2,1,1,2,2,1,4,4,1995,2,2,2,1,4,4,1,1,1,1,1,3,2,2,81,8,2,1,8,4,1,2, , ,2,2,1.1875,.387562005054487
101120,1,1,40143,40,3,4,S,1,1,1,1, , ,1,2, , ,4,4,4,4,4,4, ,2009,2,2,2,1,1,1,1,1,1,1,1,2,1,2,33,3,2,2,1,1,3,3,2, ,2,2,2.53125,.826119010774037
101128,1,1,37097,37,3,2,S,1,1,2,1, , ,2,1,1,2,1,1,3,2,3,2,2,1990,1,2,2,1,1,1,1,1,2,1,1,3,2,2,89,4,2,1,2,1,1,1, , ,2,2,1,.32636800425641
101130,1,1,48071,48,3,1,S,1,1,2,1, , ,2,1,1,2,1,1,4,3,3,6, ,8888,2,2,2,2,4,1,1,1,2,1,1,3,2,2,80,4,2,1,99,9,3,2, , ,2,2,1,.32636800425641
101131,1,1,26023,26,2,1,R,1,1,1,1, , ,1,1,1,4,1,3,1,1,1,1,1,2000,2,2,2,2,1,1,1,1,1,1,2,3,2,1,82,3,2,1,2,1,1,3,2, ,2,2,1.875,.611940007980768
101134,1,1,48201,48,3,5,S,1,1,1,1, , ,1,1,1,1,4,2,2,2,2,4,1,1993,1,2,2,1,1,1,1,1,1,1,2,1,1,2,38,6,2,1,9,4,3,2, , ,2,2,3.65625,1.1932830155625
101136,1,1,18011,18,2,2,S,1,1,2,1, , ,2,1,1,2,1,1,1,1,1,4,1,2003,1,2,2,2,1,1,1,1,2,1,2,3,2,1,99,6,2,1,4,2,1,3,2, ,2,2,1.09375,.356965004655448
101137,1,1,36047,36,1,5,U,1,1,1,1, , ,1,1,1,4,4,2,1,1,1,6,2,2003,1,1,1,1,1,1,1,1,1,1,4,3,2,1,32,4,2,1,6,3,1,2, , ,2,2,6.5625,2.14179002793269
101142,1,2,44007,44,1,4,S,2,2,2,1, , ,2, , , ,1,1,4, , , , , , , , , , , , , ,2,1,3,1,2,2,65,1,1,1,1,1,1,2, , ,2,2,2.875,.938308012237178
101144,1,1,1125,1,3,2,S,1,1,1,1, , ,1,1,1,2,2,3,1,1,3,3,1,1990,2,2,2,1,1,1,1,1,1,1,2,3,2,2,68,3,2,1,99,3,1,3,1, ,2,2,1.8125,.591542007714743
101163,1,1,26099,26,2,4,S,1,1,1,1, , ,1,1,1,1,2,4,2,1,2,4,3,1992,1,2,2,2,1,1,1,1,1,1,2,1,2,1,50,6,2,1,99,4,1,1, , ,2,2,1.625,.530348006916666
101166,1,1,39169,39,2,2,R,2,2,2,2,2, , , , , ,1,1, , , , , , , , , , , , , , ,3,2,2,3,2,2,78,3,2,1,99,9,1,1, , ,1,1,5.28125,1.72363102247916
101183,1,1,38093,38,2,1,R,2,2,2,1, , ,2, , , ,1,3,1, , , , , , , , , , , , , ,2,1,2,3,2,2,80,3,2,1,3,1,1,2, , ,2,2,1.8125,.591542007714743
101190,1,1,47037,47,3,4,U,1,1,2,1, , ,2,1,1,2,1,1,3,1,1,4,1,7777,2,2,2,2,1,1,1,1,2,1,1,3,2,1,79,6,2,1,8,4,1,3,1, ,2,2,1,.32636800425641
101192,1,1,37147,37,3,2,S,2,2,2,2,2, , , , , ,1,1, , , , , , , , , , , , , , ,3,2,1,3,2,2,80,2,2,2,99,9,1,2, , ,1,1,2.96875,.968905012636217
101195,1,1,37159,37,3,2,S,2,2,2,1, , ,2, , , ,4,2,4, , , , , , , , , , , , , ,2,1,1,3,2,2,68,3,2,1,99,1,1,2, , ,2,2,1.125,.367164004788461
101199,1,1,34023,34,1,5,S,1,1,2,1, , ,2,1,1,2,1,2,4,1,1,4,1,1994,1,1,1,1,1,1,1,1,2,1,1,3,2,2,69,5,2,1,3,1,1,2, , ,2,2,1.46875,.479353006251602
101203,1,1,48439,48,3,5,U,1,1,2,1, , ,2,1,1,1,3,4,3,3,3,4, ,1998,2,2,2,1,3,1,3,2,2,1,2,2,2,2,62,3,2,1,2,1,1,1, , ,2,2,3.03125,.989303012902242
101209,1,1,18003,18,2,3,U,1,1,1,1, , ,1,1,1,1,4,4,1,1,1,4,1,2009,2,2,2,1,1,1,1,1,1,1,3,1,2,1,21,3,2,2,4,2,1,3,9, ,2,2,3.34375,1.09129301423237
101210,1,1,48287,48,3,1,S,1,1,1,1, , ,1,1,1,4,1,4,1,1,1,1,2,1989,1,2,2,2,1,1,1,1,1,1,1,3,2,2,56,6,2,1,6,3,1,3,1, ,2,2,1,.32636800425641
101211,1,1,12105,12,3,2,U,1,1,1,1, , ,1,1,1,4,1,4,1,1,1,2,1,1961,1,8,2,1,1,1,1,1,1,1,2,3,2,1,72,4,2,1,99,3,1,1, , ,2,2,1.6875,.550746007182692
101214,1,1,12071,12,3,3,S,2,2,2,1, , ,2, , , ,1,1,1, , , , , , , , , , , , , ,2,1,1,3,2,2,75,5,2,1,2,1,1,4,9, ,2,2,1.03125,.336567004389423
101219,1,1,48113,48,3,5,U,1,1,2,2,2, , ,2, , ,2,2, ,4,2,4, ,8888,2,1,1,1,1,1,1,1,3,2,1,1,2,1,60,5,2,1,3,1,1,3,2, ,1,1,3.59375,1.17288501529647
101223,1,1,27163,27,2,3,S,1,1,1,1, , ,2,2, , ,1,1,4,2,6,6,2,1997,2,2,2,2,2,1,2,1,2,1,3,3,2,2,61,3,2,1,3,1,1,1, , ,2,2,3.4375,1.12189001463141
101228,1,1,42005,42,1,1,S,1,1,1,1, , ,2,1,1,2,2,1,4,1,2,1,2,1999,1,2,2,1,1,1,1,1,2,1,2,3,2,2,60,8,2,1,6,3,1,1, , ,2,2,1.59375,.520149006783653
101230,1,1,17067,17,2,1,R,1,1,1,1, , ,1,1,1,1,3,3,2,2,1,2,2,2000,1,2,2,1,1,1,1,1,1,1,2,3,2,2,67,6,2,1,6,3,3,3,1, ,2,2,1.15625,.377363004921474
101243,1,1,27053,27,2,5,U,1,1,1,1, , ,1,1,1,4,1,2,1,1,1,4,1,1994,1,2,2,1,1,4,1,1,1,1,2,3,2,2,65,6,2,1,7,4,1,3,2, ,2,2,1.6875,.550746007182692
101249,1,1,48027,48,3,2,S,2,2,2,1, , ,2, , , ,1,3,3, , , , , , , , , , , , , ,2,1,2,3,2,1,71,5,2,1,6,3,1,1, , ,2,2,1.6875,.550746007182692
101263,1,1,55127,55,2,2,R,1,1,1,1, , ,1,1,1,1,1,1,1,1,1,1,1,1985,1,1,2,1,1,3,1,1,1,1,1,1,2,1,90,8,2,1,6,3,1,2, , ,2,2,1,.32636800425641
101269,1,1,51510,51,3,5,U,2,1,1,1, , ,1,1,1,4,1,2,1,1,1,6,1,2000,2,2,2,2,1,1,1,1,1,1,1,3,2,2,77,5,2,1,99,9,1,1, , ,2,2,1.21875,.397761005187499
101280,1,1,26099,26,2,4,S,1,1,1,1, , ,1,1,1,2,2,3,1,1,1,4,2,1994,1,2,2,1,2,1,1,1,1,1,2,2,2,1,63,6,2,2,7,4,1,2, , ,2,2,1.75,.571144007448717
101284,1,1,37145,37,3,1,S,2,2,2,1, , ,2, , , ,1,1,2, , , , , , , , , , , , , ,2,1,1,3,2,2,74,2,2,1,2,1,1,2, , ,2,2,1.0625,.346766004522435
101288,1,1,24009,24,3,3,S,1,1,1,1, , ,1,1,1,2,2,4,1,1,2,4,1,1992,2,2,2,2,2,1,1,1,1,1,2,3,2,1,53,3,2,2,8,4,1,3,2, ,2,2,3.21875,1.05049701370032
101299,1,1,37167,37,3,2,R,1,1,1,1, , ,1,1,1,4,3,3,2,3,3,3, ,8888,8,2,2,1,8,1,8,1,1,1,2,3,2,2,76,4,2,1,4,2,1,1, , ,2,2,1.46875,.479353006251602
101307,1,1,48201,48,3,5,U,1,1,1,1, , ,1,1,1,4,1,2,1,1,2,4,2,1998,1,2,2,2,1,1,1,1,1,1,4,3,2,2,55,6,2,1,8,4,1,1, , ,2,2,2.46875,.805721010508012
101308,1,1,19187,19,2,1,R,1,1,2,1, , ,2,1,2,4,1,1,4,4,4,6, ,1982,2,2,2,2,1,3,2,2,2,1,1,3,2,2,64,4,2,1,3,1,1,2, , ,2,2,1.09375,.356965004655448
101310,1,1,47015,47,3,1,S,2,2,2,2,2, , , , , ,3,1, , , , , , , , , , , , , , ,3,2,2,3,2,1,78,3,2,1,2,1,1,1, , ,1,1,4.78125,1.56044702035096
